year,month,airline_name,airport_code,airport_name,total_arrival_flights,delayed_arrivals_15_plus,estimated_delayed_arrivals_due_to_airline,estimated_delayed_arrivals_due_to_weather,estimated_delayed_arrivals_due_to_nas,estimated_delayed_arrivals_due_to_security,estimated_delayed_arrivals_due_to_late_aircraft,cancelled_arrivals,diverted_arrivals,total_arrival_delay_minutes,airline_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,internal_ops_count,system_ops_count,external_ops_count,internal_ops_count_rounded,system_ops_count_rounded,external_ops_count_rounded,internal_ops_delay_minutes,system_ops_delay_minutes,external_ops_delay_minutes,delay_rate,cancellation_rate,diversion_rate,avg_delay_minutes_per_delayed_flight,avg_internal_minutes_per_event,avg_system_minutes_per_event,avg_external_minutes_per_event,disruption_impact_minutes,period_label,operational_state
2024,3,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),312,84,20.19,1.0,32.94,0.0,29.87,3,0,4313,1575,28,1393,0,1317,50.06,32.94,1.0,50,33,1,2892,1393,28,0.2692307692307692,0.009615384615384616,0.0,51.345238095238095,57.77067518977227,42.28901032179721,28.0,4853.0,2024-03,normal
2024,3,American Airlines,JFK,John F. Kennedy International Airport (JFK),1274,334,95.37,13.69,123.51,2.09,99.34,9,5,31305,9754,1313,6551,63,13624,194.71,123.51,15.78,195,124,16,23378,6551,1376,0.2621664050235479,0.00706436420722135,0.003924646781789639,93.72754491017965,120.06573879102254,53.04023965670795,87.19898605830166,34125.0,2024-03,normal
2024,3,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2500,475,164.64,17.07,190.81,1.0,101.48,2,12,29728,12409,1435,8244,53,7587,266.12,190.81,18.07,266,191,18,19996,8244,1488,0.19,0.0008,0.0048,62.58526315789474,75.13903502179468,43.20528274199465,82.34643054786939,32968.0,2024-03,normal
2024,3,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1471,224,57.07,8.84,94.33,0.79,62.97,3,3,18542,6655,673,6469,19,4726,120.03999999999999,94.33,9.629999999999999,120,94,10,11381,6469,692,0.15227736233854522,0.0020394289598912306,0.0020394289598912306,82.77678571428571,94.81006331222926,68.57839499628962,71.85877466251299,19802.0,2024-03,normal
2024,3,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,10,7.45,0.0,0.0,0.0,2.55,0,0,422,206,0,0,0,216,10.0,0.0,0.0,10,0,0,422,0,0,0.3225806451612903,0.0,0.0,42.2,42.2,0.0,0.0,422.0,2024-03,normal
2024,3,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3063,963,295.81,6.08,229.35,0.0,431.75,60,11,98360,32829,1919,13275,0,50337,727.56,229.35,6.08,728,229,6,83166,13275,1919,0.3143976493633692,0.019588638589618023,0.0035912504080966375,102.13914849428868,114.30809830117104,57.8809679529104,315.625,111800.0,2024-03,normal
2024,3,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1389,155,24.36,7.39,98.52,0.0,24.73,3,1,10116,1177,991,6049,0,1899,49.09,98.52,7.39,49,99,7,3076,6049,991,0.11159107271418287,0.0021598272138228943,0.0007199424046076314,65.26451612903226,62.660419637400686,61.398700771416976,134.10013531799729,10896.0,2024-03,normal
2024,3,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),122,18,7.0,2.56,8.44,0.0,0.0,0,0,1289,390,269,630,0,0,7.0,8.44,2.56,7,8,3,390,630,269,0.14754098360655737,0.0,0.0,71.61111111111111,55.714285714285715,74.64454976303318,105.078125,1289.0,2024-03,normal
2024,4,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),329,79,17.16,1.59,32.58,0.12,27.55,0,3,4602,1064,215,1816,5,1502,44.71,32.58,1.71,45,33,2,2566,1816,220,0.24012158054711247,0.0,0.00911854103343465,58.25316455696203,57.39208230820845,55.73971761817066,128.6549707602339,5322.0,2024-04,normal
2024,4,American Airlines,JFK,John F. Kennedy International Airport (JFK),1191,238,81.16,10.63,67.7,1.54,76.96,7,6,19965,7275,1691,3296,78,7625,158.12,67.7,12.170000000000002,158,68,12,14900,3296,1769,0.1998320738874895,0.005877413937867338,0.005037783375314861,83.88655462184875,94.2322286870731,48.68537666174298,145.35743631881675,22665.0,2024-04,normal
2024,4,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2540,509,182.99,11.09,194.51,1.0,119.41,7,3,45185,23256,2239,10342,36,9312,302.4,194.51,12.09,302,195,12,32568,10342,2275,0.20039370078740157,0.0027559055118110236,0.0011811023622047244,88.7721021611002,107.69841269841271,53.16950285332374,188.1720430107527,47165.0,2024-04,normal
2024,4,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1474,239,45.49,11.98,112.9,0.0,68.62,24,2,23515,5638,1058,9774,0,7045,114.11000000000001,112.9,11.98,114,113,12,12683,9774,1058,0.1621438263229308,0.016282225237449117,0.0013568521031207597,98.38912133891213,111.1471387257909,86.57218777679361,88.31385642737897,28315.0,2024-04,normal
2024,4,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,13,9.34,0.0,0.0,0.0,3.66,0,0,421,244,0,0,0,177,13.0,0.0,0.0,13,0,0,421,0,0,0.43333333333333335,0.0,0.0,32.38461538461539,32.38461538461539,0.0,0.0,421.0,2024-04,normal
2024,4,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3074,660,207.67,5.06,160.98,1.0,285.29,51,11,56121,21834,406,9103,88,24690,492.96000000000004,160.98,6.06,493,161,6,46524,9103,494,0.21470396877033182,0.016590761223162005,0.0035783994795055302,85.03181818181818,94.37682570593962,56.54739719219779,81.51815181518153,67941.0,2024-04,normal
2024,4,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1314,187,32.5,9.12,112.28,0.05,33.05,19,3,10549,2594,445,5132,3,2375,65.55,112.28,9.17,66,112,9,4969,5132,448,0.14231354642313546,0.01445966514459665,0.00228310502283105,56.411764705882355,75.8047292143402,45.70716066975419,48.85496183206107,14689.0,2024-04,normal
2024,4,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),201,50,34.51,5.29,10.2,0.0,0.0,1,1,2903,1845,450,608,0,0,34.51,10.2,5.29,35,10,5,1845,608,450,0.24875621890547264,0.004975124378109453,0.004975124378109453,58.06,53.46276441611128,59.6078431372549,85.06616257088847,3323.0,2024-04,normal
2024,5,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),341,104,23.13,1.0,46.37,0.33,33.16,2,1,4861,1353,32,1970,15,1491,56.28999999999999,46.37,1.33,56,46,1,2844,1970,47,0.30498533724340177,0.005865102639296188,0.002932551319648094,46.74038461538461,50.52407177118494,42.484364891093385,35.338345864661655,5461.0,2024-05,normal
2024,5,American Airlines,JFK,John F. Kennedy International Airport (JFK),1229,349,120.51,11.36,83.0,0.09,134.04,14,5,34414,11362,1285,4393,6,17368,254.55,83.0,11.45,255,83,11,28730,4393,1291,0.2839707078925956,0.011391375101708706,0.0040683482506102524,98.60744985673352,112.86584168139854,52.9277108433735,112.75109170305677,38134.0,2024-05,normal
2024,5,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2679,603,184.36,18.93,210.3,0.9,188.51,2,21,46531,20316,1653,10286,27,14249,372.87,210.3,19.83,373,210,20,34565,10286,1680,0.22508398656215006,0.0007465472191116088,0.007838745800671893,77.16583747927031,92.69986858690696,48.91107941036614,84.72012102874433,51931.0,2024-05,normal
2024,5,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1504,248,47.67,15.28,99.42,0.99,84.65,27,1,24555,5331,2563,7919,68,8674,132.32,99.42,16.27,132,99,16,14005,7919,2631,0.16489361702127658,0.01795212765957447,0.0006648936170212766,99.01209677419355,105.84189842805321,79.65198149265741,161.70866625691457,29655.0,2024-05,normal
2024,5,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,8,7.57,0.0,0.0,0.43,0.0,0,0,274,262,0,0,12,0,7.57,0.0,0.43,8,0,0,262,0,12,0.25806451612903225,0.0,0.0,34.25,34.61030383091149,0.0,27.906976744186046,274.0,2024-05,normal
2024,5,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3191,800,269.32,10.42,217.11,1.67,301.47,30,13,66709,22236,1128,14256,53,29036,570.79,217.11,12.09,571,217,12,51272,14256,1181,0.25070510811657787,0.00940144155437167,0.00407395800689439,83.38625,89.826380980746,65.66256736216664,97.68403639371381,75229.0,2024-05,normal
2024,5,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1400,222,55.84,8.75,113.44,1.0,42.97,19,2,16903,4012,1194,8078,75,3544,98.81,113.44,9.75,99,113,10,7556,8078,1269,0.15857142857142856,0.013571428571428571,0.0014285714285714286,76.13963963963964,76.46999291569679,71.20944992947814,130.15384615384616,20803.0,2024-05,normal
2024,5,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),248,71,37.74,6.6,26.67,0.0,0.0,2,0,5795,2614,760,2421,0,0,37.74,26.67,6.6,38,27,7,2614,2421,760,0.2862903225806452,0.008064516129032258,0.0,81.61971830985915,69.26338102808691,90.77615298087738,115.15151515151516,6155.0,2024-05,normal
2024,6,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),348,99,23.5,9.95,42.27,0.0,23.28,2,1,7495,1285,1796,3419,0,995,46.78,42.27,9.95,47,42,10,2280,3419,1796,0.28448275862068967,0.005747126436781609,0.0028735632183908046,75.70707070707071,48.73877725523728,80.88478826590962,180.50251256281408,8095.0,2024-06,disrupted
2024,6,American Airlines,JFK,John F. Kennedy International Airport (JFK),1135,347,96.92,17.22,117.93,0.29,114.64,28,13,38827,13526,2377,8623,14,14287,211.56,117.93,17.509999999999998,212,118,18,27813,8623,2391,0.30572687224669604,0.024669603524229075,0.01145374449339207,111.89337175792507,131.4662507090187,73.11964724836767,136.55054254711595,46987.0,2024-06,disrupted
2024,6,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2585,627,177.79,26.82,269.87,0.0,152.52,13,22,53643,20454,2968,18732,0,11489,330.31,269.87,26.82,330,270,27,31943,18732,2968,0.2425531914893617,0.005029013539651838,0.00851063829787234,85.55502392344498,96.70612454966546,69.41119798421462,110.66368381804624,61263.0,2024-06,disrupted
2024,6,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1516,321,76.2,10.69,123.82,0.0,110.29,105,3,25537,6439,1150,9079,0,8869,186.49,123.82,10.69,186,124,11,15308,9079,1150,0.2117414248021108,0.06926121372031663,0.001978891820580475,79.55451713395638,82.0848302858062,73.32418026167016,107.57717492984098,45157.0,2024-06,disrupted
2024,6,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),50,21,9.22,0.0,8.77,0.0,3.01,1,1,1405,456,0,603,0,346,12.23,8.77,0.0,12,9,0,802,603,0,0.42,0.02,0.02,66.9047619047619,65.57645134914145,68.75712656784494,0.0,1825.0,2024-06,disrupted
2024,6,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,10,8.14,0.0,0.0,0.37,1.49,0,0,291,222,0,0,7,62,9.63,0.0,0.37,10,0,0,284,0,7,0.3333333333333333,0.0,0.0,29.1,29.491173416407058,0.0,18.91891891891892,291.0,2024-06,disrupted
2024,6,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3091,915,282.67,15.95,275.64,1.52,339.22,112,27,92800,33264,2181,23776,76,33503,621.8900000000001,275.64,17.47,622,276,17,66767,23776,2257,0.2960207052733743,0.03623422840504691,0.008735037204788094,101.4207650273224,107.36143047805881,86.25743723697578,129.19290211791645,119440.0,2024-06,disrupted
2024,6,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1416,256,61.38,14.98,134.09,0.93,44.61,79,4,16857,3662,1658,7670,91,3776,105.99000000000001,134.09,15.91,106,134,16,7438,7670,1749,0.1807909604519774,0.0557909604519774,0.002824858757062147,65.84765625,70.17643173884328,57.200387799239316,109.93086109365179,32037.0,2024-06,disrupted
2024,6,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),288,85,57.02,11.25,16.73,0.0,0.0,20,1,8895,5786,1315,1794,0,0,57.02,16.73,11.25,57,17,11,5786,1794,1315,0.2951388888888889,0.06944444444444445,0.003472222222222222,104.6470588235294,101.47316730971589,107.23251643753736,116.88888888888889,12735.0,2024-06,disrupted
2024,7,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),372,138,19.77,3.75,82.11,0.0,32.36,1,0,7552,978,326,4395,0,1853,52.129999999999995,82.11,3.75,52,82,4,2831,4395,326,0.3709677419354839,0.002688172043010753,0.0,54.72463768115942,54.306541338960294,53.52575812933869,86.93333333333334,7732.0,2024-07,disrupted
2024,7,American Airlines,JFK,John F. Kennedy International Airport (JFK),1167,341,85.66,16.63,109.48,1.68,127.55,24,8,36903,10232,1674,7475,55,17467,213.20999999999998,109.48,18.31,213,109,18,27699,7475,1729,0.29220222793487577,0.02056555269922879,0.006855184233076264,108.2199413489736,129.91416912902773,68.27731092436974,94.42927362097215,43143.0,2024-07,disrupted
2024,7,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2688,780,294.35,18.07,242.74,0.55,224.29,142,24,77694,40097,1016,14289,121,22171,518.64,242.74,18.62,519,243,19,62268,14289,1137,0.29017857142857145,0.05282738095238095,0.008928571428571428,99.6076923076923,120.06015733456734,58.86545274779599,61.06337271750805,109014.0,2024-07,disrupted
2024,7,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1605,415,98.05,11.11,136.71,0.0,169.13,147,4,43748,11380,1489,11363,0,19516,267.18,136.71,11.11,267,137,11,30896,11363,1489,0.2585669781931464,0.09158878504672897,0.0024922118380062306,105.41686746987952,115.63739800883299,83.11754809450662,134.02340234023404,71168.0,2024-07,disrupted
2024,7,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),62,34,13.99,0.0,10.8,0.0,9.22,0,0,2894,1626,0,381,0,887,23.21,10.8,0.0,23,11,0,2513,381,0,0.5483870967741935,0.0,0.0,85.11764705882354,108.27229642395518,35.27777777777778,0.0,2894.0,2024-07,disrupted
2024,7,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,14,13.09,0.0,0.0,0.91,0.0,0,0,486,415,0,0,71,0,13.09,0.0,0.91,13,0,1,415,0,71,0.45161290322580644,0.0,0.0,34.714285714285715,31.70359052711994,0.0,78.02197802197801,486.0,2024-07,disrupted
2024,7,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3198,1016,305.78,18.31,285.38,0.08,406.46,73,17,94990,35325,1522,19613,5,38525,712.24,285.38,18.389999999999997,712,285,18,73850,19613,1527,0.31769856160100063,0.022826766729205753,0.005315822388993121,93.49409448818898,103.68695945187015,68.72590931389726,83.03425774877653,112210.0,2024-07,disrupted
2024,7,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1434,347,74.7,15.94,170.76,0.39,85.21,43,2,28581,5892,1740,12886,33,8030,159.91,170.76,16.33,160,171,16,13922,12886,1773,0.2419804741980474,0.0299860529986053,0.001394700139470014,82.36599423631124,87.0614720780439,75.46263762005154,108.5731781996326,36801.0,2024-07,disrupted
2024,7,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),310,88,51.28,13.67,22.84,0.21,0.0,7,2,8731,4808,1691,2212,20,0,51.28,22.84,13.88,51,23,14,4808,2212,1711,0.2838709677419355,0.02258064516129032,0.0064516129032258064,99.2159090909091,93.7597503900156,96.84763572679509,123.27089337175792,10471.0,2024-07,disrupted
2024,8,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),346,112,25.22,8.11,61.24,0.04,17.39,6,2,7409,1109,1105,4082,6,1107,42.61,61.24,8.149999999999999,43,61,8,2216,4082,1111,0.3236994219653179,0.017341040462427744,0.005780346820809248,66.15178571428571,52.006571227411406,66.65578053559764,136.319018404908,8969.0,2024-08,disrupted
2024,8,American Airlines,JFK,John F. Kennedy International Airport (JFK),1189,325,74.95,20.01,121.96,0.82,107.25,63,12,28268,6300,4012,6913,80,10963,182.2,121.96,20.830000000000002,182,122,21,17263,6913,4092,0.27333894028595457,0.05298570227081581,0.010092514718250631,86.97846153846154,94.74753018660813,56.68251885864218,196.44743158905422,42488.0,2024-08,disrupted
2024,8,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2610,665,188.52,27.28,273.13,0.41,175.65,75,25,60459,22049,2646,19565,33,16166,364.17,273.13,27.69,364,273,28,38215,19565,2679,0.2547892720306513,0.028735632183908046,0.009578544061302681,90.91578947368421,104.93725457890545,71.63255592574964,96.74972914409534,79959.0,2024-08,disrupted
2024,8,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1612,336,79.74,15.98,129.22,0.0,111.06,186,1,35247,9912,3655,11824,0,9856,190.8,129.22,15.98,191,129,16,19768,11824,3655,0.20843672456575682,0.11538461538461539,0.0006203473945409429,104.90178571428571,103.60587002096436,91.50286333384925,228.72340425531914,68967.0,2024-08,disrupted
2024,8,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),100,24,13.73,0.79,1.71,0.0,7.76,3,0,1696,1064,50,68,0,514,21.490000000000002,1.71,0.79,21,2,1,1578,68,50,0.24,0.03,0.0,70.66666666666667,73.4295020939972,39.76608187134503,63.291139240506325,2236.0,2024-08,disrupted
2024,8,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,8,7.31,0.0,0.0,0.0,0.69,0,0,257,210,0,0,0,47,8.0,0.0,0.0,8,0,0,257,0,0,0.25806451612903225,0.0,0.0,32.125,32.125,0.0,0.0,257.0,2024-08,disrupted
2024,8,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3218,1067,315.58,25.18,262.17,1.99,462.08,216,18,113727,42530,2120,21859,131,47087,777.66,262.17,27.169999999999998,778,262,27,89617,21859,2251,0.3315724052206339,0.06712243629583592,0.005593536357986327,106.58575445173383,115.23930766658951,83.37719800129686,82.84873021715127,156927.0,2024-08,disrupted
2024,8,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1440,277,61.55,21.07,136.0,0.0,58.38,129,6,21140,4219,3159,8305,0,5457,119.93,136.0,21.07,120,136,21,9676,8305,3159,0.19236111111111112,0.08958333333333333,0.004166666666666667,76.31768953068593,80.68039689819061,61.06617647058823,149.92880873279543,45800.0,2024-08,disrupted
2024,8,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),310,85,46.65,15.2,23.15,0.0,0.0,22,1,7738,3718,1921,2099,0,0,46.65,23.15,15.2,47,23,15,3718,2099,1921,0.27419354838709675,0.07096774193548387,0.0032258064516129032,91.03529411764706,79.69989281886389,90.6695464362851,126.38157894736842,11938.0,2024-08,disrupted
2024,9,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),299,71,22.55,0.0,40.16,1.0,7.29,0,0,2772,1437,0,1047,35,253,29.84,40.16,1.0,30,40,1,1690,1047,35,0.23745819397993312,0.0,0.0,39.04225352112676,56.63538873994638,26.070717131474105,35.0,2772.0,2024-09,normal
2024,9,American Airlines,JFK,John F. Kennedy International Airport (JFK),1218,186,63.51,8.39,67.4,0.13,46.58,3,3,18987,10438,769,2258,4,5518,110.09,67.4,8.520000000000001,110,67,9,15956,2258,773,0.15270935960591134,0.0024630541871921183,0.0024630541871921183,102.08064516129032,144.93596148605687,33.50148367952522,90.72769953051642,20247.0,2024-09,normal
2024,9,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2539,351,121.39,6.34,125.2,0.0,98.06,8,3,24465,12329,296,4342,0,7498,219.45,125.2,6.34,219,125,6,19827,4342,296,0.13824340291453327,0.0031508467900748325,0.0011815675462780622,69.7008547008547,90.3485987696514,34.680511182108624,46.68769716088328,26625.0,2024-09,normal
2024,9,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1411,148,53.07,1.67,51.96,0.0,41.3,3,0,11972,5216,541,2997,0,3218,94.37,51.96,1.67,94,52,2,8434,2997,541,0.10489014883061658,0.002126151665485471,0.0,80.89189189189189,89.37162233760729,57.67898383371824,323.95209580838326,12512.0,2024-09,normal
2024,9,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),118,17,8.97,0.0,2.17,0.0,5.86,1,0,1390,807,0,67,0,516,14.830000000000002,2.17,0.0,15,2,0,1323,67,0,0.1440677966101695,0.00847457627118644,0.0,81.76470588235294,89.2110586648685,30.87557603686636,0.0,1570.0,2024-09,normal
2024,9,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,7,6.08,0.0,0.0,0.0,0.92,0,0,203,167,0,0,0,36,7.0,0.0,0.0,7,0,0,203,0,0,0.23333333333333334,0.0,0.0,29.0,29.0,0.0,0.0,203.0,2024-09,normal
2024,9,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2890,513,224.62,4.49,120.78,1.46,161.65,13,7,39411,21791,251,4224,56,13089,386.27,120.78,5.95,386,121,6,34880,4224,307,0.17750865051903114,0.004498269896193772,0.002422145328719723,76.82456140350877,90.29953141584902,34.97267759562841,51.596638655462186,43431.0,2024-09,normal
2024,9,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1571,174,40.08,8.09,86.85,0.0,38.98,1,1,10398,2312,916,3579,0,3591,79.06,86.85,8.09,79,87,8,5903,3579,916,0.11075747931253978,0.0006365372374283895,0.0006365372374283895,59.758620689655174,74.66481153554263,41.20898100172712,113.22620519159456,10818.0,2024-09,normal
2024,9,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),284,29,16.72,8.2,4.08,0.0,0.0,0,0,1724,1071,418,235,0,0,16.72,4.08,8.2,17,4,8,1071,235,418,0.10211267605633803,0.0,0.0,59.44827586206897,64.05502392344498,57.59803921568627,50.97560975609756,1724.0,2024-09,normal
2024,10,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),287,64,8.03,0.0,43.41,0.09,12.47,1,0,2064,280,0,1253,3,528,20.5,43.41,0.09,20,43,0,808,1253,3,0.2229965156794425,0.003484320557491289,0.0,32.25,39.41463414634146,28.86431697765492,33.333333333333336,2244.0,2024-10,normal
2024,10,American Airlines,JFK,John F. Kennedy International Airport (JFK),1280,184,78.37,1.09,58.16,0.0,46.38,3,0,10615,4335,52,1630,0,4598,124.75,58.16,1.09,125,58,1,8933,1630,52,0.14375,0.00234375,0.0,57.69021739130435,71.60721442885772,28.026134800550206,47.70642201834862,11155.0,2024-10,normal
2024,10,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2632,337,118.03,2.22,131.7,0.65,84.4,23,5,23592,12047,258,3469,80,7738,202.43,131.7,2.87,202,132,3,19785,3469,338,0.12803951367781155,0.008738601823708206,0.001899696048632219,70.00593471810089,97.73748950254408,26.34016704631739,117.77003484320556,28932.0,2024-10,normal
2024,10,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1488,117,46.44,4.11,33.49,0.0,32.96,0,0,8719,4774,407,1058,0,2480,79.4,33.49,4.11,79,33,4,7254,1058,407,0.07862903225806452,0.0,0.0,74.52136752136752,91.360201511335,31.59151985667363,99.02676399026763,8719.0,2024-10,normal
2024,10,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),134,18,10.86,0.0,3.28,0.0,3.86,1,0,1218,804,0,93,0,321,14.719999999999999,3.28,0.0,15,3,0,1125,93,0,0.13432835820895522,0.007462686567164179,0.0,67.66666666666667,76.42663043478261,28.353658536585368,0.0,1398.0,2024-10,normal
2024,10,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,11,10.0,0.0,0.0,0.0,1.0,0,0,478,454,0,0,0,24,11.0,0.0,0.0,11,0,0,478,0,0,0.3548387096774194,0.0,0.0,43.45454545454545,43.45454545454545,0.0,0.0,478.0,2024-10,normal
2024,10,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2981,427,203.93,2.39,95.44,0.87,124.37,44,1,27781,15806,252,2950,76,8697,328.3,95.44,3.2600000000000002,328,95,3,24503,2950,328,0.14324052331432405,0.014760147601476014,0.0003354579000335458,65.06088992974239,74.63600365519342,30.909471919530596,100.61349693251533,35941.0,2024-10,normal
2024,10,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1610,136,41.32,6.21,65.25,0.0,23.23,0,0,6714,3131,401,1805,0,1377,64.55,65.25,6.21,65,65,6,4508,1805,401,0.084472049689441,0.0,0.0,49.36764705882353,69.83733539891557,27.662835249042146,64.573268921095,6714.0,2024-10,normal
2024,10,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),283,28,21.17,3.94,2.89,0.0,0.0,0,0,1593,1360,161,72,0,0,21.17,2.89,3.94,21,3,4,1360,72,161,0.0989399293286219,0.0,0.0,56.892857142857146,64.24185167690128,24.91349480968858,40.86294416243655,1593.0,2024-10,normal
2024,11,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),331,43,13.29,0.0,18.4,1.0,10.31,1,0,2105,761,0,882,46,416,23.6,18.4,1.0,24,18,1,1177,882,46,0.1299093655589124,0.0030211480362537764,0.0,48.95348837209303,49.8728813559322,47.934782608695656,46.0,2285.0,2024-11,normal
2024,11,American Airlines,JFK,John F. Kennedy International Airport (JFK),1169,155,65.58,0.55,37.25,0.56,51.06,5,2,10475,4247,38,1533,9,4648,116.64,37.25,1.11,117,37,1,8895,1533,47,0.13259195893926431,0.00427715996578272,0.001710863986313088,67.58064516129032,76.26028806584362,41.15436241610738,42.34234234234234,11855.0,2024-11,normal
2024,11,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2497,247,96.41,5.0,72.45,1.0,72.14,1,1,17226,8809,818,2803,17,4779,168.55,72.45,6.0,169,72,6,13588,2803,835,0.09891870244293152,0.00040048057669203043,0.00040048057669203043,69.74089068825911,80.61702758825274,38.6887508626639,139.16666666666666,17646.0,2024-11,normal
2024,11,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1213,91,20.6,5.82,41.07,0.0,23.51,0,1,4999,1265,357,2032,0,1345,44.11,41.07,5.82,44,41,6,2610,2032,357,0.07502061005770816,0.0,0.0008244023083264633,54.934065934065934,59.17025617773748,49.476503530557586,61.340206185567006,5239.0,2024-11,normal
2024,11,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),180,27,11.18,0.0,5.67,0.0,10.15,0,0,1292,414,0,147,0,731,21.33,5.67,0.0,21,6,0,1145,147,0,0.15,0.0,0.0,47.851851851851855,53.68026254102204,25.925925925925927,0.0,1292.0,2024-11,normal
2024,11,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,12,11.95,0.0,0.0,0.0,0.05,0,0,556,555,0,0,0,1,12.0,0.0,0.0,12,0,0,556,0,0,0.4,0.0,0.0,46.333333333333336,46.333333333333336,0.0,0.0,556.0,2024-11,normal
2024,11,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2884,437,202.31,1.7,100.56,1.83,130.61,0,3,28765,14724,56,3596,29,10360,332.92,100.56,3.5300000000000002,333,101,4,25084,3596,85,0.1515256588072122,0.0,0.0010402219140083217,65.82379862700229,75.34542833113059,35.75974542561654,24.079320113314445,29485.0,2024-11,normal
2024,11,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1615,153,59.18,2.07,67.98,0.0,23.77,0,0,7699,3362,128,2504,0,1705,82.95,67.98,2.07,83,68,2,5067,2504,128,0.09473684210526316,0.0,0.0,50.3202614379085,61.084990958408675,36.83436304795528,61.835748792270536,7699.0,2024-11,normal
2024,11,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),222,34,19.43,8.05,6.52,0.0,0.0,0,0,1618,930,361,327,0,0,19.43,6.52,8.05,19,7,8,930,327,361,0.15315315315315314,0.0,0.0,47.588235294117645,47.864127637673704,50.15337423312884,44.8447204968944,1618.0,2024-11,normal
